window,freq,count,growth,GLD,BND,IGV,VDC,SOCL,IHF,IYZ,XOM
14,window,97,0.1783429487892394,0.5885846798076838,0.1895183367912919,0.0,0.0,0.0,0.1177589115406759,0.0,0.1041380718603483
14,window,98,0.1783429487892394,0.5885846798076838,0.1895183367912919,0.0,0.0,0.0,0.1177589115406759,0.0,0.1041380718603483
14,window,99,0.1783429487892394,0.5362841910395872,0.2159569013201681,0.0,0.0,0.2477589076402447,0.0,0.0,0.0
14,window,100,0.1783429487892394,0.5362841910395872,0.2159569013201681,0.0,0.0,0.2477589076402447,0.0,0.0,0.0
14,window,101,0.1783429487892394,0.5362841910395872,0.2159569013201681,0.0,0.0,0.2477589076402447,0.0,0.0,0.0
14,window,102,0.1783429487892394,0.5362841910395872,0.2159569013201681,0.0,0.0,0.2477589076402447,0.0,0.0,0.0
14,window,103,0.1783429487892394,0.5362841910395872,0.2159569013201681,0.0,0.0,0.2477589076402447,0.0,0.0,0.0
14,window,104,0.1783429487892394,0.5362841910395872,0.2159569013201681,0.0,0.0,0.2477589076402447,0.0,0.0,0.0
14,window,105,0.1783429487892394,0.5362841910395872,0.2159569013201681,0.0,0.0,0.2477589076402447,0.0,0.0,0.0
14,window,106,0.1783429487892394,0.5362841910395872,0.2159569013201681,0.0,0.0,0.2477589076402447,0.0,0.0,0.0
14,window,107,0.1783429487892394,0.5362841910395872,0.2159569013201681,0.0,0.0,0.2477589076402447,0.0,0.0,0.0
14,window,108,0.1783429487892394,0.5362841910395872,0.2159569013201681,0.0,0.0,0.2477589076402447,0.0,0.0,0.0
14,window,109,0.1783429487892394,0.5362841910395872,0.2159569013201681,0.0,0.0,0.2477589076402447,0.0,0.0,0.0
14,window,110,0.1783429487892394,0.5362841910395872,0.2159569013201681,0.0,0.0,0.2477589076402447,0.0,0.0,0.0
14,window,111,0.1783429487892394,0.5362841910395872,0.2159569013201681,0.0,0.0,0.2477589076402447,0.0,0.0,0.0
14,window,112,0.1783429487892394,0.5362841910395872,0.2159569013201681,0.0,0.0,0.2477589076402447,0.0,0.0,0.0
14,window,113,0.1783429487892394,0.7585330653727897,0.0364361076898267,0.0,0.0,0.0,0.1263702941448687,0.07866053279251477,0.0
14,window,114,0.1783429487892394,0.7585330653727897,0.0364361076898267,0.0,0.0,0.0,0.1263702941448687,0.07866053279251477,0.0
14,window,115,0.1783429487892394,0.7585330653727897,0.0364361076898267,0.0,0.0,0.0,0.1263702941448687,0.07866053279251477,0.0
14,window,116,0.1783429487892394,0.7585330653727897,0.0364361076898267,0.0,0.0,0.0,0.1263702941448687,0.07866053279251477,0.0
14,window,117,0.1783429487892394,0.7585330653727897,0.0364361076898267,0.0,0.0,0.0,0.1263702941448687,0.07866053279251477,0.0
14,window,118,0.1783429487892394,0.7585330653727897,0.0364361076898267,0.0,0.0,0.0,0.1263702941448687,0.07866053279251477,0.0
14,window,119,0.1783429487892394,0.7585330653727897,0.0364361076898267,0.0,0.0,0.0,0.1263702941448687,0.07866053279251477,0.0
14,window,120,0.1783429487892394,0.7585330653727897,0.0364361076898267,0.0,0.0,0.0,0.1263702941448687,0.07866053279251477,0.0
14,window,121,0.1783429487892394,0.7585330653727897,0.0364361076898267,0.0,0.0,0.0,0.1263702941448687,0.07866053279251477,0.0
14,window,122,0.1783429487892394,0.7585330653727897,0.0364361076898267,0.0,0.0,0.0,0.1263702941448687,0.07866053279251477,0.0
14,window,123,0.1783429487892394,0.7585330653727897,0.0364361076898267,0.0,0.0,0.0,0.1263702941448687,0.07866053279251477,0.0
14,window,124,0.1783429487892394,0.7585330653727897,0.0364361076898267,0.0,0.0,0.0,0.1263702941448687,0.07866053279251477,0.0
14,window,125,0.1783429487892394,0.7585330653727897,0.0364361076898267,0.0,0.0,0.0,0.1263702941448687,0.07866053279251477,0.0
14,window,126,0.1783429487892394,0.7585330653727897,0.0364361076898267,0.0,0.0,0.0,0.1263702941448687,0.07866053279251477,0.0
14,window,127,0.1783429487892394,0.3640265566316868,0.2573197808678374,0.1442321218593924,0.0,0.0,0.1384852358531835,0.0,0.09593630478790005
14,window,128,0.1783429487892394,0.3640265566316868,0.2573197808678374,0.1442321218593924,0.0,0.0,0.1384852358531835,0.0,0.09593630478790005
14,window,129,0.1783429487892394,0.3640265566316868,0.2573197808678374,0.1442321218593924,0.0,0.0,0.1384852358531835,0.0,0.09593630478790005
14,window,130,0.1783429487892394,0.3640265566316868,0.2573197808678374,0.1442321218593924,0.0,0.0,0.1384852358531835,0.0,0.09593630478790005
14,window,131,0.1783429487892394,0.3640265566316868,0.2573197808678374,0.1442321218593924,0.0,0.0,0.1384852358531835,0.0,0.09593630478790005
14,window,132,0.1783429487892394,0.3640265566316868,0.2573197808678374,0.1442321218593924,0.0,0.0,0.1384852358531835,0.0,0.09593630478790005
14,window,133,0.1783429487892394,0.3640265566316868,0.2573197808678374,0.1442321218593924,0.0,0.0,0.1384852358531835,0.0,0.09593630478790005
14,window,134,0.1783429487892394,0.3640265566316868,0.2573197808678374,0.1442321218593924,0.0,0.0,0.1384852358531835,0.0,0.09593630478790005
14,window,135,0.1783429487892394,0.3640265566316868,0.2573197808678374,0.1442321218593924,0.0,0.0,0.1384852358531835,0.0,0.09593630478790005
14,window,136,0.1783429487892394,0.3640265566316868,0.2573197808678374,0.1442321218593924,0.0,0.0,0.1384852358531835,0.0,0.09593630478790005
14,window,137,0.1783429487892394,0.3640265566316868,0.2573197808678374,0.1442321218593924,0.0,0.0,0.1384852358531835,0.0,0.09593630478790005
14,window,138,0.1783429487892394,0.3640265566316868,0.2573197808678374,0.1442321218593924,0.0,0.0,0.1384852358531835,0.0,0.09593630478790005
14,window,139,0.1783429487892394,0.3640265566316868,0.2573197808678374,0.1442321218593924,0.0,0.0,0.1384852358531835,0.0,0.09593630478790005
14,window,140,0.1783429487892394,0.3640265566316868,0.2573197808678374,0.1442321218593924,0.0,0.0,0.1384852358531835,0.0,0.09593630478790005
14,window,141,0.1783429487892394,0.5892748930856475,0.0,0.0,0.122331905161921,0.0,0.05211215792794206,0.0,0.2362810438244893
14,window,142,0.1783429487892394,0.5892748930856475,0.0,0.0,0.122331905161921,0.0,0.05211215792794206,0.0,0.2362810438244893
14,window,143,0.1783429487892394,0.5892748930856475,0.0,0.0,0.122331905161921,0.0,0.05211215792794206,0.0,0.2362810438244893
14,window,144,0.1783429487892394,0.5892748930856475,0.0,0.0,0.122331905161921,0.0,0.05211215792794206,0.0,0.2362810438244893
14,window,145,0.1783429487892394,0.5892748930856475,0.0,0.0,0.122331905161921,0.0,0.05211215792794206,0.0,0.2362810438244893
14,window,146,0.1783429487892394,0.5892748930856475,0.0,0.0,0.122331905161921,0.0,0.05211215792794206,0.0,0.2362810438244893
14,window,147,0.1783429487892394,0.5892748930856475,0.0,0.0,0.122331905161921,0.0,0.05211215792794206,0.0,0.2362810438244893
14,window,148,0.1783429487892394,0.5892748930856475,0.0,0.0,0.122331905161921,0.0,0.05211215792794206,0.0,0.2362810438244893
14,window,149,0.1783429487892394,0.5892748930856475,0.0,0.0,0.122331905161921,0.0,0.05211215792794206,0.0,0.2362810438244893
14,window,150,0.1783429487892394,0.5892748930856475,0.0,0.0,0.122331905161921,0.0,0.05211215792794206,0.0,0.2362810438244893
14,window,151,0.1783429487892394,0.5892748930856475,0.0,0.0,0.122331905161921,0.0,0.05211215792794206,0.0,0.2362810438244893
14,window,152,0.1783429487892394,0.5892748930856475,0.0,0.0,0.122331905161921,0.0,0.05211215792794206,0.0,0.2362810438244893
14,window,153,0.1783429487892394,0.5892748930856475,0.0,0.0,0.122331905161921,0.0,0.05211215792794206,0.0,0.2362810438244893
14,window,154,0.1783429487892394,0.5892748930856475,0.0,0.0,0.122331905161921,0.0,0.05211215792794206,0.0,0.2362810438244893
14,window,155,0.1783429487892394,0.5954848161074031,0.06920168803569826,0.0,0.02262315273957402,0.1882932040941018,0.01128343332210395,0.0,0.1131137057011189
14,window,156,0.1783429487892394,0.5954848161074031,0.06920168803569826,0.0,0.02262315273957402,0.1882932040941018,0.01128343332210395,0.0,0.1131137057011189
